ticker,yahoo_symbol,status,reason,n_rows,first_date,last_date,expected_sessions,completeness,in_fincall,fincall_calls,in_maec,maec_calls
CMCSA,CMCSA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,6
CME,CME,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CMG,CMG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CMI,CMI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
CMO,CMO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CMP,CMP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CMS,CMS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,4
CMTL,CMTL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CNC,CNC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CNK,CNK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
CNMD,CNMD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CNP,CNP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CNSL,CNSL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,7
CNX,CNX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,False,0
COF,COF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,1
COG,COG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
COHR,COHR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
COL,COL,ok,,1606,2014-06-02,2020-11-30,1638,0.9805,False,0,True,4
COLB,COLB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CONE,CONE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
COO,COO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,True,2
COP,COP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,1
COR,COR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CORE,CORE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CORT,CORT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
COST,COST,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
COTY,COTY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,5
CPB,CPB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,4
CPE,CPE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CPF,CPF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
CPLA,CPLA,ok,,1048,2014-06-02,2018-07-31,1050,0.9981,False,0,True,1
CPRT,CPRT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CPSI,CPSI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
CPT,CPT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,False,0
CRAY,CRAY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CREE,CREE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CRI,CRI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CRL,CRL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,2
CRM,CRM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,1
CROX,CROX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CRR,CRR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CRS,CRS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CRUS,CRUS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
CRVL,CRVL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CRY,CRY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CRZO,CRZO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CSCO,CSCO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,2
CSGS,CSGS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CSL,CSL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CSX,CSX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
CTAS,CTAS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CTB,CTB,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CTL,CTL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,8
CTLT,CTLT,ok,,1994,2014-07-31,2022-06-30,1994,1.0,True,6,True,2
CTRA,CTRA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
CTRE,CTRE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CTRL,CTRL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CTS,CTS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CTSH,CTSH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,2
CTVA,CTVA,ok,,781,2019-05-24,2022-06-29,781,1.0,True,7,False,0
CTXS,CTXS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CUB,CUB,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CUBI,CUBI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
CUTR,CUTR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
CUZ,CUZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
CVCO,CVCO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
CVG,CVG,ok,,1993,2014-06-02,2022-06-29,2035,0.9794,False,0,True,2
CVLT,CVLT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CVS,CVS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,4
CVX,CVX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,5
CW,CW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CWT,CWT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
CXO,CXO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
CY,CY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
CYH,CYH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
CYTK,CYTK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
D,D,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,4
DAKT,DAKT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,9
DAL,DAL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DAN,DAN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
DBD,DBD,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DCI,DCI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
DD,DD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,False,0
DDD,DDD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
DE,DE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,4
DEA,DEA,ok,,1862,2015-02-06,2022-06-29,1862,1.0,False,0,True,5
DECK,DECK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DEI,DEI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DF,DF,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
DFS,DFS,ok,,2036,2014-06-02,2022-06-30,2036,1.0,True,6,True,2
DGII,DGII,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
DGX,DGX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
DHI,DHI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
DHR,DHR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,3
DHX,DHX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
DIN,DIN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
DIOD,DIOD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
DIS,DIS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
DISCA,DISCA,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DISH,DISH,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,6
DKS,DKS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
DLR,DLR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
DLTR,DLTR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
DLX,DLX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DNKN,DNKN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DNOW,DNOW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DNR,DNR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DO,DO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
DOV,DOV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,3
DOW,DOW,ok,,827,2019-03-20,2022-06-29,827,1.0,True,4,False,0
DPLO,DPLO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DPZ,DPZ,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,True,1
DRE,DRE,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
DRH,DRH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
DRI,DRI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,1
DSPG,DSPG,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
DSW,DSW,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
DTE,DTE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
DUK,DUK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,3
DVA,DVA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
DVN,DVN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,3
DXC,DXC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,False,0
DXCM,DXCM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,False,0
DY,DY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
EA,EA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,2
EAT,EAT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
EBAY,EBAY,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
EBIX,EBIX,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
EBS,EBS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
ECHO,ECHO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
ECL,ECL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,3,True,4
ECOL,ECOL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
ECPG,ECPG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
EDR,EDR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
EE,EE,ok,,53,2022-04-13,2022-06-29,53,1.0,False,0,True,2
EFII,EFII,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
EFX,EFX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
EG,EG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
EGHT,EGHT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
EGL,EGL,ok,,939,2015-04-23,2019-01-14,939,1.0,False,0,True,1
EGN,EGN,ok,,1135,2014-06-02,2018-11-30,1136,0.9991,False,0,True,1
EGOV,EGOV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
EGP,EGP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
EGRX,EGRX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
EHC,EHC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
EHTH,EHTH,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
EIG,EIG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
EIX,EIX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,False,0
EL,EL,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ELY,ELY,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
EME,EME,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
EMN,EMN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,False,0
EMR,EMR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,False,0
ENDP,ENDP,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
ENR,ENR,ok,,1775,2015-06-12,2022-06-29,1775,1.0,False,0,True,1
ENS,ENS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
ENSG,ENSG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
ENTA,ENTA,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
ENVA,ENVA,ok,,1919,2014-11-13,2022-06-29,1919,1.0,False,0,True,1
EOG,EOG,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
EPAM,EPAM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,False,0
EPR,EPR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
EQIX,EQIX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,3
EQR,EQR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,True,1
EQT,EQT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,4
ERA,ERA,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ES,ES,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,2
ESE,ESE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,10
ESL,ESL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
ESRX,ESRX,ok,,1149,2014-06-02,2018-12-21,1150,0.9991,False,0,True,2
ESS,ESS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
ESV,ESV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ETFC,ETFC,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
ETH,ETH,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
ETN,ETN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
ETR,ETR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,3
ETSY,ETSY,ok,,1815,2015-04-16,2022-06-29,1815,1.0,True,9,False,0
EV,EV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
EVR,EVR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
EXC,EXC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
EXP,EXP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
EXPE,EXPE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
EXPO,EXPO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,8
EXPR,EXPR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
EXR,EXR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
EXTN,EXTN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
EZPW,EZPW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
F,F,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,False,0
FAF,FAF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
FARO,FARO,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
FAST,FAST,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,2
FB,FB,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
FBHS,FBHS,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
FCF,FCF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
FCN,FCN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
FCPT,FCPT,ok,,1670,2015-11-10,2022-06-29,1670,1.0,False,0,True,7
FCX,FCX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,1
FDS,FDS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,1
FE,FE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
FELE,FELE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
FFBC,FFBC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
FFIV,FFIV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
FHN,FHN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,2
FICO,FICO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,1
FII,FII,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
FINL,FINL,ok,,1025,2014-06-02,2018-06-27,1027,0.9981,False,0,True,1
FIS,FIS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,4
FISV,FISV,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
FITB,FITB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,2
FIVE,FIVE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
FL,FL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,5
FLIR,FLIR,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
FLO,FLO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
FLOW,FLOW,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
FLR,FLR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,4
FLS,FLS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,2,True,3
FMBI,FMBI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
FMC,FMC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,10,True,2
FN,FN,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,5
FNB,FNB,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
FR,FR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
FRAN,FRAN,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
FRED,FRED,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,6
FRGI,FRGI,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
FRT,FRT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,4,False,0
FSLR,FSLR,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,1
FSP,FSP,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
FSS,FSS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
FTD,FTD,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,1
FTI,FTI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,False,0
FTK,FTK,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,6
FTNT,FTNT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,4
FTV,FTV,ok,,1508,2016-07-05,2022-06-29,1508,1.0,True,8,False,0
FULT,FULT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
FWRD,FWRD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,4
GATX,GATX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
GBCI,GBCI,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
GBX,GBX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
GCO,GCO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,1
GD,GD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,5,True,4
GDOT,GDOT,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
GE,GE,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,11,True,1
GEF,GEF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
GEO,GEO,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,7
GEOS,GEOS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
GES,GES,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
GFF,GFF,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
GGP,GGP,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
GHL,GHL,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,4
GIII,GIII,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
GILD,GILD,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,6,True,3
GIS,GIS,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,9,True,6
GLT,GLT,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,2
GLW,GLW,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,8,True,1
GM,GM,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,7,True,6
GME,GME,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
GMED,GMED,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,3
GNRC,GNRC,ok,,2035,2014-06-02,2022-06-29,2035,1.0,True,1,False,0
GNTX,GNTX,ok,,2035,2014-06-02,2022-06-29,2035,1.0,False,0,True,2
GOV,GOV,missing,no_data:delisted_renamed_or_unlisted_on_yahoo,0,,,0,0.0,False,0,True,3
